id,path,canonical,transcript
NMA_7_NU_S0002_222,audio_data/train/NMA_7_NU_S0002_222.wav,əː-0 ə-0 uz k əː-0 k u-1 ŋmz n a-0 mz m ɨə-0 iz k ɔ-0 nz s i-0 ŋ̟z s i-0 ŋ̟z s o-4 ŋmz t͡ɕ e-0 nz ɗ ə-4 tz l iə-1 nz,əː-0 ə-0 uz k əː-0 k u-1 ŋmz n a-0 mz m ɨə-0 iz k ɔ-0 nz s i-0 ŋ̟z s o-4 ŋmz t͡ɕ e-0 nz ɗ ə-4 tz l iə-1 nz
TTD_7_NAM_S0001_172,audio_data/train/TTD_7_NAM_S0001_172.wav,z o-1 iz z əː-1 tʰ i-1 m i-1 ŋ̟z ɗ ɔ-5 kpz ɓ aː-1 nz tʰ əː-0 t͡ɕ ə-0 uz əː-0 iz ɲ aː-4,z o-1 iz z əː-1 tʰ i-1 m i-1 ŋ̟z ɗ ɔ-5 kpz ɓ aː-1 nz tʰ əː-0 t͡ɕ ə-0 uz əː-0 iz ɲ aː-4
GQM_Nam_6_S0006_88,audio_data/train/GQM_Nam_6_S0006_88.wav,t əː-4 ɗ o-4 k w aː-0 ŋz m i-0 ŋ̟z n aː-1 ŋz t iə-0 nz k aː-4 k ɔ-4 ɲ ɨ-2 ŋz ɲ ɨ-2 ŋz h i-1 ŋ̟z z aː-5 ŋz ɣ i-1,t əː-4 ɗ o-4 k w aː-0 ŋz m i-0 ŋ̟z n aː-1 ŋz t iə-0 nz k aː-4 k ɔ-4 ɲ ɨ-2 ŋz ɲ ɨ-2 ŋz h i-1 ŋ̟z z aː-5 ŋz ɣ i-1
MK_7_NU_S0007_26,audio_data/train/MK_7_NU_S0007_26.wav,ɓ ɔ-1 əː-0 iz ɓ ɔ-1 ŋ i-3,ɓ ɔ-1 əː-0 iz ɓ ɔ-1 ŋ i-2
TPA_Nu_6_S0009_73,audio_data/train/TPA_Nu_6_S0009_73.wav,s ɔ-4 kpz k ɔ-0 nz v ə-0 ŋz l əː-1 iz ɓ aː-1 m aː-0 ŋz tʰ ɨ-0 ɗ i-0,s ɔ-4 kpz k ɔ-0 nz v ə-0 ŋz l əː-1 iz ɓ aː-1 m aː-0 ŋz tʰ ɨ-0 ɗ i-0
PC_7_NAM_S0004_110,audio_data/train/PC_7_NAM_S0004_110.wav,m ɛ-5 t əː-4 t͡ɕ o-1 ŋmz əː-0 ɲ aː-1 m ɛ-5 t əː-4,m ɛ-5 t əː-4 t͡ɕ o-1 ŋmz əː-0 ɲ aː-1 m ɛ-5 t əː-4
LXT_Nam_6_S0008_1,audio_data/train/LXT_Nam_6_S0008_1.wav,tʰ aː-3 uz aː-0 nz əː-0 iz t͡ɕ u-4 ŋmz m i-1 ŋ̟z k u-1 ŋmz ɗ ɔ-5 kpz ɓ aː-1 iz t͡ɕ u-4 ɣ aː-1 k w aː-0 nz t͡ɕ ɔ-5 ŋmz f ə-1 nz m o-5 tz ɲ ɛ-4,tʰ aː-3 uz aː-0 nz əː-0 iz t͡ɕ u-4 ŋmz m i-1 ŋ̟z k u-1 ŋmz ɗ ɔ-5 kpz ɓ aː-1 iz t͡ɕ u-4 ɣ aː-1 k w aː-0 nz t͡ɕ ɔ-5 ŋmz f ə-1 nz m o-5 tz ɲ ɛ-4
GQM_Nam_6_S0006_70,audio_data/train/GQM_Nam_6_S0006_70.wav,n aː-1 ŋz t iə-0 nz k aː-4 l aː-1 k ɔ-0 nz v uə-0 ɓ iə-3 nz,n aː-1 ŋz t iə-0 nz k aː-4 l aː-1 k ɔ-0 nz v uə-0 ɓ iə-3 nz
NMA_7_NU_S0002_124,audio_data/train/NMA_7_NU_S0002_124.wav,k ə-0 iz ɗ aː-0 ŋ i-1 nz n a-0 mz ɗ aː-2 ɣ a-4 nz l iə-1 nz v əː-4 iz tʰ əː-1 iz tʰ əː-0 ə-4 uz k uə-3 t͡ɕ u-4 ŋmz t o-0 iz,k ə-0 iz ɗ aː-0 ŋ i-1 nz n a-0 mz ɗ aː-2 ɣ a-4 nz l iə-1 nz v əː-4 iz tʰ əː-1 iz tʰ əː-0 ə-4 uz k uə-3 t͡ɕ u-4 ŋmz t o-0 iz
PTL_7_NU_S0008_134,audio_data/train/PTL_7_NU_S0008_134.wav,v aː-1 t ɨ-5 ɗ ɔ-5 kpz m o-5 tz t͡ɕ w iə-5 nz h w a-5 kz ɓ aː-1 iz tʰ əː-0 ɓ aː-1 iz ɓ aː-4 uz t͡ɕ ɔ-0 ŋmz s eaː-4 k̟z t əː-1 ɓ aː-4 uz t͡ɕ u-4 ŋmz t aː-0 m aː-0 ŋz ɗ e-4 nz,v aː-1 t ɨ-5 ɗ ɔ-5 kpz m o-5 tz t͡ɕ w iə-5 nz h w a-5 kz ɓ aː-1 iz tʰ əː-0 ɓ aː-1 iz ɓ aː-4 uz t͡ɕ ɔ-0 ŋmz s eaː-4 k̟z t əː-1 ɓ aː-4 uz t͡ɕ u-4 ŋmz t aː-0 m aː-0 ŋz ɗ e-4 nz
PC_7_NAM_S0004_109,audio_data/train/PC_7_NAM_S0004_109.wav,t əː-4 k u-2 ŋmz z ə-4 tz tʰ i-4 k̟z h w aː-0 h o-1 ŋmz,t əː-4 k u-2 ŋmz z ə-4 tz tʰ i-4 k̟z h w aː-0 h o-1 ŋmz
TPA_Nu_6_S0009_150,audio_data/train/TPA_Nu_6_S0009_150.wav,ɗ ɔ-4 s ɛ-2 l aː-1 k w aː-1 t a-5 ŋz x i-0 t͡ɕ aː-0 m ɛ-5 t͡ɕ u-4 ŋmz t o-0 iz ɗ e-4 nz z ɨ-5 ɓ w o-3 iz h ɔ-5 kpz,ɗ ɔ-4 s ɛ-2 l aː-1 k w aː-1 t a-5 ŋz x i-0 t͡ɕ aː-0 m ɛ-5 t͡ɕ u-4 ŋmz t o-0 iz ɗ e-4 nz z ɨ-5 ɓ w o-3 iz h ɔ-5 kpz
TTD_7_NAM_S0001_153,audio_data/train/TTD_7_NAM_S0001_153.wav,z o-1 iz k ɔ-1 nz h aː-0 iz i-0 h aː-0 iz t i-1 mz t ɨ-1 ŋ ɨ-2 t aː-3 h i-1 ŋ̟z z aː-4 ŋz k ɔ-0 nz t͡ɕ ə-0 uz t͡ɕ ɔ-0 ŋmz ɓ o-4 nz z ɔ-1 ŋmz tʰ əː-0 ɗ ə-1 uz,z o-1 iz k ɔ-1 nz h aː-0 iz i-0 h aː-0 iz t i-1 mz t ɨ-1 ŋ ɨ-2 t aː-3 h i-1 ŋ̟z z aː-4 ŋz k ɔ-0 nz t͡ɕ ə-0 uz t͡ɕ ɔ-0 ŋmz ɓ o-4 nz z ɔ-1 ŋmz tʰ əː-0 ɗ ə-1 uz
TTD_7_NAM_S0001_26,audio_data/train/TTD_7_NAM_S0001_26.wav,m a-4 tz ɗ ɛ-0 nz s aː-4 ŋz ŋ əː-1 iz,m a-4 tz ɗ ɛ-0 nz s aː-4 ŋz ŋ əː-1 iz
TTT_Nu_6_S00049_64,audio_data/train/TTT_Nu_6_S00049_64.wav,z u-1 ŋmz t a-0 iz l aː-1 mz ɗ ə-5 pz m o-5 tz k aː-4 iz,z u-1 ŋmz t a-0 iz l aː-1 mz ɗ ə-5 pz m o-5 tz k aː-4 iz
DNK_7_NU_S0048_227,audio_data/train/DNK_7_NU_S0048_227.wav,n ɔ-4 iz v aː-1 ɗ aː-4 pz l aː-5 iz l əː-1 iz t ɨ-1 t͡ɕ o-4 iz t͡ɕ ɔ-0 ŋmz k aː-4 kz t i-1 ŋ̟z h w o-4 ŋmz s a-0 uz,n ɔ-4 iz v aː-1 ɗ aː-4 pz l aː-5 iz l əː-1 iz t ɨ-1 t͡ɕ o-4 iz t͡ɕ ɔ-0 ŋmz k aː-4 kz t i-1 ŋ̟z h w o-4 ŋmz s a-0 uz
TPA_Nu_6_S0009_88,audio_data/train/TPA_Nu_6_S0009_88.wav,o-0 iz tʰ e-4 aː-0 s ɔ-4 kpz t͡ɕ i-5 ɓ w o-1 nz k w aː-4,o-0 iz tʰ e-4 aː-0 s ɔ-4 kpz t͡ɕ i-5 ɓ w o-1 nz k w aː-4
NHM_7_NU_S0006_186,audio_data/train/NHM_7_NU_S0006_186.wav,v uə-0 ɲ ə-5 nz z aː-0 ŋ a-0 iz z ɔ-5 ŋmz k uə-3 m ɛ-1 uz ɗ aː-2 t a-5 ŋz m i-1 ŋ̟z z ə-4 tz ɲ iə-1 uz m ɔ-4 nz k w aː-1 z aː-5 uz t͡ɕ ɨə-4 kz,v uə-0 ɲ ə-5 nz z aː-0 ŋ a-0 iz z ɔ-5 ŋmz k uə-3 m ɛ-1 uz ɗ aː-2 t a-5 ŋz m i-1 ŋ̟z z ə-4 tz ɲ iə-1 uz m ɔ-4 nz k w aː-1 z aː-5 uz t͡ɕ ɨə-4 kz
TTT_Nu_6_S00049_48,audio_data/train/TTT_Nu_6_S00049_48.wav,k aː-3 mz əː-0 nz ɓ aː-5 nz,k aː-3 mz əː-0 nz ɓ aː-5 nz
DNK_7_NU_S0048_276,audio_data/train/DNK_7_NU_S0048_276.wav,t o-5 iz ŋ iə-5 pz k ɔ-0 nz t͡ɕ i-0 mz x i-0 n ɔ-4 k ɔ-1 nz s o-4 ŋmz v aː-1 k aː-0 h aː-4 tz,t o-5 iz ŋ iə-5 pz k ɔ-0 nz t͡ɕ i-0 mz x i-0 n ɔ-4 k ɔ-1 nz s o-4 ŋmz v aː-1 k aː-0 h aː-4 tz
THA_Nu_6_S00042_111,audio_data/train/THA_Nu_6_S00042_111.wav,ɓ aː-5 nz k ɔ-4 tʰ e-3 t i-1 mz t͡ɕ ɔ-0 t əː-4 t iə-4 ŋz n aː-1 uz k ɔ-4 ə-0 mz u-0,ɓ aː-5 nz k ɔ-4 tʰ e-3 t i-1 mz t͡ɕ ɔ-0 t əː-4 t iə-4 ŋz n aː-1 uz k ɔ-4 ə-0 mz u-0
PC_7_NAM_S0004_31,audio_data/train/PC_7_NAM_S0004_31.wav,v ə-5 iz k ə-0 uz tʰ əː-0 n aː-1 uz t͡ɕ ɔ-0 tʰ ə-4 iz ɓ ə-1 iz t͡ɕ i-0 mz k u-0 z ə-4 tz tʰ i-4 k̟z ɓ əː-1 t͡ɕ ɛ-0,v ə-5 iz k ə-0 uz tʰ əː-0 n aː-1 uz t͡ɕ ɔ-0 tʰ ə-4 iz ɓ ə-1 iz t͡ɕ i-0 mz k u-0 z ə-4 tz tʰ i-4 k̟z ɓ əː-1 t͡ɕ ɛ-0
NDBA_7_NAM_S0010_70,audio_data/train/NDBA_7_NAM_S0010_70.wav,h a-2 iz t͡ɕ ɔ-0 t o-0 iz m o-5 tz ɗ o-0 iz h iə-0 v aː-1 t͡ɕ iə-4 kz aː-4 uz x w aː-4 kz z o-1 iz t o-0 iz s ɛ-2 l aː-1 mz t͡ɕ ɔ-0 k ə-5 uz n əː-3 m a-1 iz n əː-3 m a-5 tz t͡ɕ ɔ-0 m aː-1 s ɛ-0 mz,h a-2 iz t͡ɕ ɔ-0 t o-0 iz m o-5 tz ɗ o-0 iz h iə-0 v aː-1 t͡ɕ iə-4 kz aː-4 uz x w aː-4 kz z o-1 iz t o-0 iz s ɛ-2 l aː-1 mz t͡ɕ ɔ-0 k ə-5 uz n əː-3 m a-1 iz n əː-3 m a-5 tz t͡ɕ ɔ-0 m aː-1 s ɛ-0 mz
NMA_7_NU_S0002_83,audio_data/train/NMA_7_NU_S0002_83.wav,l ɨə-1 ɗ i-5 k̟z t͡ɕ u-4 x i-3 x o-0 nz ŋ w aː-0 nz,l ɨə-1 ɗ i-5 k̟z t͡ɕ u-4 x i-3 x o-0 nz ŋ w aː-0 nz
LXT_Nam_6_S0008_133,audio_data/train/LXT_Nam_6_S0008_133.wav,m ɛ-5 m a-5 tz t͡ɕ əː-1 iz tʰ aː-3 h aː-5 tz n a-4 ŋz s w o-4 ŋmz ɗ ə-4 tz t͡ɕ əː-0 iz,m ɛ-5 m a-5 tz t͡ɕ əː-1 iz tʰ aː-3 h aː-5 tz n a-4 ŋz s w o-4 ŋmz ɗ ə-4 tz t͡ɕ əː-0 iz
NT_7_NAM_S0009_70,audio_data/train/NT_7_NAM_S0009_70.wav,n e-4 uz ɗ ɨə-5 kz ɗ a-5 tz m o-5 tz t e-0 nz x aː-4 kz t͡ɕ ɔ-0 k ə-0 uz t͡ɕ w iə-5 nz ɛ-0 mz s ɛ-2 ɗ a-5 tz t e-0 nz n aː-1 uz,n e-4 uz ɗ ɨə-5 kz ɗ a-5 tz m o-5 tz t e-0 nz x aː-4 kz t͡ɕ ɔ-0 k ə-0 uz t͡ɕ w iə-5 nz ɛ-0 mz s ɛ-2 ɗ a-5 tz t e-0 nz n aː-1 uz
THA_7_NU_S0043_48,audio_data/train/THA_7_NU_S0043_48.wav,k ə-0 uz t͡ɕ w iə-5 nz k aː-0 ŋ əː-5 iz t ə-4 mz ɣ ɨə-0 ŋz z a-1 uz ŋ i-5 l ɨ-5 kz k uə-3 ŋ w iə-2 nz ŋ ɔ-5 kpz k i-4,k ə-0 uz t͡ɕ w iə-5 nz k aː-0 ŋ əː-5 iz t ə-4 mz ɣ ɨə-0 ŋz z a-1 uz ŋ i-5 l ɨ-5 kz k uə-3 ŋ w iə-2 nz ŋ ɔ-5 kpz k i-4
LXT_Nam_6_S0008_118,audio_data/train/LXT_Nam_6_S0008_118.wav,ɓ əː-3 iz k aː-4 iz n a-1 iz z u-1 ŋmz t͡ɕ ɔ-0 ŋmz n o-5 iz z u-0 ŋmz ɓ aː-1 iz tʰ əː-0 m aː-1,ɓ əː-3 iz k aː-4 iz n a-1 iz z u-1 ŋmz t͡ɕ ɔ-0 ŋmz n o-5 iz z u-0 ŋmz ɓ aː-1 iz tʰ əː-0 m aː-1
PTL_7_NU_S0008_83,audio_data/train/PTL_7_NU_S0008_83.wav,ɗ ə-1 uz t aː-0 iz x o-0 ŋmz k ɔ-4 ɓ ɔ-1 ŋ aː-0 ŋz k aː-3 ɗ əː-1 iz,ɗ ə-1 uz t aː-0 iz x o-0 ŋmz k ɔ-4 ɓ ɔ-1 ŋ aː-0 ŋz k aː-3 ɗ əː-1 iz
DNK_7_NU_S0048_172,audio_data/train/DNK_7_NU_S0048_172.wav,ɣ ɛ-4 pz ɗ u-4 ŋmz,ɣ ɛ-4 pz ɗ u-4 ŋmz
NHM_7_NU_S0006_189,audio_data/train/NHM_7_NU_S0006_189.wav,t͡ɕ ɔ-0 ŋmz x i-0 t͡ɕ aː-1 ŋz t͡ɕ aː-0 iz t͡ɕ ɛ-3 l e-0 nz s ɛ-0 ŋ ɨə-5 ɲ aː-1 v uə-0 tʰ i-1 m ɛ-1 uz ɗ aː-2 f ɔ-4 ŋmz ɗ i-0 t͡ɕ ɨə-4 kz,t͡ɕ ɔ-0 ŋmz x i-0 t͡ɕ aː-1 ŋz t͡ɕ aː-0 iz t͡ɕ ɛ-3 l e-0 nz s ɛ-0 ŋ ɨə-5 ɲ aː-1 v uə-0 tʰ i-1 m ɛ-1 uz ɗ aː-2 f ɔ-4 ŋmz ɗ i-0 t͡ɕ ɨə-4 kz
PTT_7_NU_S0041_138,audio_data/train/PTT_7_NU_S0041_138.wav,ɓ e-0 t iə-4 ŋz m ɔ-5 iz ŋ ɨə-1 iz l aː-0 uz s aː-0 uz,ɓ e-0 t iə-4 ŋz m ɔ-5 iz ŋ ɨə-1 iz l aː-0 uz s aː-0 uz
NMA_7_NU_S0002_65,audio_data/train/NMA_7_NU_S0002_65.wav,tʰ w a-4 tz m uə-1 s w ə-0 nz s aː-0 ŋz,tʰ w aː-4 tz m uə-1 s w ə-0 nz s aː-0 ŋz
PTL_7_NU_S0008_169,audio_data/train/PTL_7_NU_S0008_169.wav,t əː-4 ɲ i-1 nz tʰ ə-4 iz k ɔ-0 nz tʰ ɔ-3,t əː-4 ɲ i-1 nz tʰ ə-4 iz k ɔ-0 nz tʰ ɔ-3
TPA_Nu_6_S0009_70,audio_data/train/TPA_Nu_6_S0009_70.wav,m o-5 tz h o-0 mz ɓ aː-1 tʰ ə-4 iz t͡ɕ ɔ-0 ŋmz ŋ ɨə-1 iz m e-5 tz m ɔ-3 iz,m o-5 tz h o-0 mz ɓ aː-1 tʰ ə-4 iz t͡ɕ ɔ-0 ŋmz ŋ ɨə-1 iz m e-5 tz m ɔ-3 iz
NTN_7_NU_S0042_89,audio_data/train/NTN_7_NU_S0042_89.wav,n a-4 ŋz ɣ ɛ-4 v aː-1 uz k ɨə-3 l əː-4 pz,n a-4 ŋz ɣ ɛ-4 v aː-1 uz k ɨə-3 l əː-4 pz
NTN_7_NU_S0042_93,audio_data/train/NTN_7_NU_S0042_93.wav,iə-0 uz tʰ ɨə-0 ŋz ɛ-0 mz ŋ a-4 mz m aː-2 iz,iə-0 uz tʰ ɨə-0 ŋz ɛ-0 mz ŋ a-4 mz m aː-2 iz
DNK_7_NU_S0048_17,audio_data/train/DNK_7_NU_S0048_17.wav,ɗ e-4 nz l ɨə-5 tz k ə-5 uz,ɗ e-4 nz l ɨə-5 tz k ə-5 uz
THA_Nu_6_S00042_18,audio_data/train/THA_Nu_6_S00042_18.wav,ɓ aː-5 nz t͡ɕ ɔ-0 m i-1 ŋ̟z ɓ iə-4 tz t iə-4 ŋz n aː-1 uz k ɔ-4 ə-0 mz s əː-1,ɓ aː-5 nz t͡ɕ ɔ-0 m i-1 ŋ̟z ɓ iə-4 tz t i-4 ŋ̟z n aː-1 uz k ɔ-4 ə-0 mz s əː-1
NNM_Nu_6_S00045_123,audio_data/train/NNM_Nu_6_S00045_123.wav,k aː-4 s ə-4 uz ɓ ə-4 tz ŋ əː-1 l aː-1 mz ɣ i-1,k aː-4 s ə-4 uz ɓ ə-4 tz ŋ əː-1 l aː-1 mz ɣ i-1
TTT_Nu_6_S00049_57,audio_data/train/TTT_Nu_6_S00049_57.wav,k ɔ-1 nz l əː-5 nz ɲ əː-2 l aː-1 mz m o-5 tz ŋ o-0 iz ɲ aː-1 ɓ a-1 ŋz k w i-3 ɣ o-2,k ɔ-1 nz l əː-5 nz ɲ əː-2 l aː-1 mz m o-5 tz ŋ o-0 iz ɲ aː-1 ɓ a-1 ŋz k w i-3 ɣ o-2
VTA_Nam_6_S0002_23,audio_data/train/VTA_Nam_6_S0002_23.wav,tʰ ə-4 iz tʰ ɔ-3 t͡ɕ ɔ-4 ɓ ɔ-3 k w aː-5 l aː-0 uz t əː-4 iz,tʰ ə-4 iz tʰ ɔ-3 t͡ɕ ɔ-4 ɓ ɔ-3 k w aː-5 l aː-0 uz t əː-4 iz
HYT_Nu_6_S0005_85,audio_data/train/HYT_Nu_6_S0005_85.wav,n aː-1 ŋz t iə-0 nz k aː-4 k ɔ-4 t ə-4 tz k aː-3 k aː-4 kz tʰ ɨ-4 n aː-1 ŋz m w o-4 nz,n aː-1 ŋz t iə-0 nz k aː-4 k ɔ-4 t ə-4 tz k aː-3 k aː-4 kz tʰ ɨ-4 n aː-1 ŋz m w o-4 nz
DNK_7_NU_S0048_225,audio_data/train/DNK_7_NU_S0048_225.wav,ɛ-0 mz z ə-4 tz ɗ o-1 ŋmz t i-1 ŋ̟z v əː-4 iz i-0 k iə-4 nz x o-0 ŋmz t əː-4 x o-0 ŋmz ɓ a-4 tz t͡ɕ i-0 mz ɗ ə-0 uz t o-5 iz ŋ iə-5 pz n ɔ-4,ɛ-0 mz z ə-4 tz ɗ o-1 ŋmz t i-1 ŋ̟z v əː-4 iz i-0 k iə-4 nz x o-0 ŋmz t əː-4 x o-0 ŋmz ɓ a-4 tz t͡ɕ i-0 mz ɗ ə-0 uz t o-5 iz ŋ iə-5 pz n ɔ-4
TTD_7_NAM_S0001_54,audio_data/train/TTD_7_NAM_S0001_54.wav,ɓ o-4 m ɛ-5 t əː-4 m o-2 iz x i-0 t əː-4 l aː-1 mz ɣ i-1 x o-0 ŋmz ɗ u-4 ŋmz ɓ o-4 m ɛ-5 t əː-4 ɗ e-1 uz z a-5 iz t əː-4 t əː-4 t͡ɕ ɨ-4 ɓ o-4 m ɛ-5 x o-0 ŋmz ɗ eaː-4 ŋ̟z,ɓ o-4 m ɛ-5 t əː-4 m o-2 iz x i-0 t əː-4 l aː-1 mz ɣ i-1 x o-0 ŋmz ɗ u-4 ŋmz ɓ o-4 m ɛ-5 t əː-4 ɗ e-1 uz z a-5 iz t əː-4 t əː-4 t͡ɕ ɨ-4 ɓ o-4 m ɛ-5 x o-0 ŋmz ɗ eaː-4 ŋ̟z
NMA_7_NU_S0002_187,audio_data/train/NMA_7_NU_S0002_187.wav,ɓ aː-1 iz tʰ əː-0 l aː-1 l əː-1 iz k uə-3 aː-0 iz,ɓ aː-1 iz tʰ əː-0 l aː-1 l əː-1 iz k uə-3 aː-0 iz
PC_7_NAM_S0004_51,audio_data/train/PC_7_NAM_S0004_51.wav,t əː-4 tʰ i-4 k̟z ɲ ə-4 tz l aː-1 l w aː-1 iz ɗ o-5 ŋmz v ə-5 tz k ɔ-0 nz n aː-0 iz,t əː-4 tʰ i-4 k̟z ɲ ə-4 tz l aː-1 l w aː-1 iz ɗ o-5 ŋmz v ə-5 tz k ɔ-0 nz n aː-0 iz
THA_7_NU_S0043_129,audio_data/train/THA_7_NU_S0043_129.wav,z a-0 uz s u-0 mz s w e-0 n ɨə-0 ŋz ɓ aː-2 iz,z a-0 uz s u-0 mz s w e-0 l ɨə-0 ŋz ɓ aː-2 iz
PTL_7_NU_S0008_42,audio_data/train/PTL_7_NU_S0008_42.wav,m i-1 ŋ̟z tʰ ə-4 iz k ɔ-0 nz x i-3,m i-1 ŋ̟z tʰ ə-4 iz k ɔ-0 nz x i-3
TTD_7_NAM_S0001_131,audio_data/train/TTD_7_NAM_S0001_131.wav,ɓ ə-0 iz z əː-1 t əː-4 ɗ ɔ-5 kpz ɗ w aː-5 nz m o-5 tz ɲ aː-4,ɓ ə-0 iz z əː-1 t əː-4 ɗ ɔ-5 kpz ɗ w aː-5 nz m o-5 tz ɲ aː-4
PTT_7_NU_S0041_125,audio_data/train/PTT_7_NU_S0041_125.wav,ɗ e-4 nz t əː-4 h ɔ-3 iz k ə-5 uz z ɨə-2 ɓ w o-3 iz t͡ɕ ɨə-0 h ɛ-1 iə-0 nz t i-2 ŋ̟z k ɔ-4 ɲ ɨ-2 ŋz h w aː-5 tz ɗ o-5 ŋmz ɣ i-1,ɗ e-4 nz t əː-4 h ɔ-3 iz k ə-5 uz z ɨə-2 ɓ w o-3 iz t͡ɕ ɨə-0 h ɛ-1 iə-0 nz t i-2 ŋ̟z k ɔ-4 ɲ ɨ-2 ŋz h w aː-5 tz ɗ o-5 ŋmz ɣ i-1
NHM_7_NU_S0006_84,audio_data/train/NHM_7_NU_S0006_84.wav,n ɨə-4 kz z ɔ-1 ŋmz s o-0 ŋmz k ɨ-3 uz l ɔ-0 ŋmz,n ɨə-4 kz z ɔ-1 ŋmz s o-0 ŋmz k ɨ-3 uz l ɔ-0 ŋmz
DNK_7_NU_S0048_113,audio_data/train/DNK_7_NU_S0048_113.wav,m ɔ-3 v ɛ-5 tz x w a-1 mz x w a-1 mz ɲ ɨ-0 k aː-4 iz s ɨ-1 ŋz t͡ɕ ə-0 uz v ɨə-1 z a-1 iz v ɨə-1 k ɨ-4 ŋz,m ɔ-3 v ɛ-5 tz x w a-1 mz x w a-1 mz ɲ ɨ-0 k aː-4 iz s ɨ-1 ŋz t͡ɕ ə-0 uz v ɨə-1 z a-1 iz v ɨə-1 k ɨ-4 ŋz
MK_7_NAM_S0005_34,audio_data/train/MK_7_NAM_S0005_34.wav,k w e-0 t əː-4 k ɔ-4 m ɔ-4 nz ɓ eaː-4 ŋ̟z ɗ aː-0 k e-4 z ə-4 tz ŋ ɔ-0 nz əː-0 ɗ əː-0 nz z aː-3 nz ɲ ɨ-0 ŋz m aː-1 n ɔ-4 l aː-5 iz z ə-4 tz ŋ ɔ-0 nz,k w e-0 t əː-4 k ɔ-4 m ɔ-4 nz ɓ eaː-4 ŋ̟z ɗ aː-0 k e-4 z ə-4 tz ŋ ɔ-0 nz əː-0 ɗ əː-0 nz z aː-3 nz ɲ ɨ-0 ŋz m aː-1 n ɔ-4 l aː-5 iz z ə-4 tz ŋ ɔ-0 nz
NNM_Nu_6_S00045_161,audio_data/train/NNM_Nu_6_S00045_161.wav,t iə-4 ŋz n aː-1 uz k ɔ-4 v ə-1 nz ɔ-4 pz,t iə-4 ŋz n aː-1 uz k ɔ-4 v ə-1 nz ɔ-4 pz
TTD_7_NAM_S0001_134,audio_data/train/TTD_7_NAM_S0001_134.wav,k aː-4 iz s ɨ-1 ŋz n ɔ-4 v e-0 ŋ̟z v e-0 ŋ̟z,k aː-4 iz s ɨ-1 ŋz n ɔ-4 v e-0 ŋ̟z v e-0 ŋ̟z
NDBA_7_NAM_S0010_5,audio_data/train/NDBA_7_NAM_S0010_5.wav,s ɔ-4 kpz k ɔ-0 nz v w i-1 ɲ ɨ-2 ŋz h aː-5 tz tʰ o-0 ŋmz s w o-4 ŋmz l əː-4 pz ɗ ə-4 tz m e-1 mz t͡ɕ əː-1 m ɨə-0 ɗ e-4 nz ɲ ɨ-2 ŋz k ə-0 iz tʰ o-0 ŋmz n ɔ-0 nz s ɛ-2 v ɨə-0 nz l e-0 nz,s ɔ-4 kpz k ɔ-0 nz v w i-1 ɲ ɨ-2 ŋz h aː-5 tz tʰ o-0 ŋmz s w o-4 ŋmz l əː-4 pz ɗ ə-4 tz m e-1 mz t͡ɕ əː-1 m ɨə-0 ɗ e-4 nz ɲ ɨ-2 ŋz k ə-0 iz tʰ o-0 ŋmz n ɔ-0 nz s ɛ-2 v ɨə-0 nz l e-0 nz
LXT_Nam_6_S0008_109,audio_data/train/LXT_Nam_6_S0008_109.wav,ɔ-0 ŋmz t͡ɕ aː-3 l əː-1 iz,ɔ-0 ŋmz t͡ɕ aː-3 l əː-1 iz
NT_7_NAM_S0009_29,audio_data/train/NT_7_NAM_S0009_29.wav,tʰ ə-1 nz z ɔ-4 t ɨə-5 ŋz t͡ɕ ɨ-0 ŋz t͡ɕ ɔ-0 s ɨ-4 kz m eaː-5 ŋ̟z k uə-3 tʰ iə-0 nz ɲ iə-0 nz,tʰ ə-1 nz z ɔ-4 t ɨə-5 ŋz t͡ɕ ɨ-0 ŋz t͡ɕ ɔ-0 s ɨ-4 kz m eaː-5 ŋ̟z k uə-3 tʰ iə-0 nz ɲ iə-0 nz
PTT_7_NU_S0041_34,audio_data/train/PTT_7_NU_S0041_34.wav,tʰ aː-3 uz m i-0 əː-0 iz ɓ ə-0 iz z əː-1 t͡ɕ u-4 ŋmz t aː-0 k u-1 ŋmz f aː-4 nz ɗ w aː-4 nz f ə-1 nz ɗ ɔ-5 kpz h iə-3 uz ɲ ɛ-4,tʰ aː-3 uz m i-0 əː-0 iz ɓ ə-0 iz z əː-1 t͡ɕ u-4 ŋmz t aː-0 k u-1 ŋmz f aː-4 nz ɗ w aː-4 nz f ə-1 nz ɗ ɔ-5 kpz h iə-3 uz ɲ ɛ-4
THA_Nu_6_S00042_222,audio_data/train/THA_Nu_6_S00042_222.wav,k aː-3 ɲ aː-1 v ɛ-0 t͡ɕ aː-3 k ɔ-4 ɣ i-1,k aː-3 ɲ aː-1 v ɛ-0 t͡ɕ aː-3 k ɔ-4 ɣ i-1
TTT_Nu_6_S00049_62,audio_data/train/TTT_Nu_6_S00049_62.wav,h a-2 iz ɗ i-0 ɗ i-0,h a-2 iz ɗ i-0 ɗ i-0
